model,precision,phase,tokens,operator,arithmetic,calls,flops
TinyStories-Instruct-33M,int8,prefill,1024,GELU,fp32,4,113246208
TinyStories-Instruct-33M,int8,prefill,1024,Dequantize,fp32,24,56623104
TinyStories-Instruct-33M,int8,prefill,1024,LayerNorm,fp32,9,42504192
TinyStories-Instruct-33M,int8,prefill,1024,Embedding,fp32,2,0
TinyStories-Instruct-33M,int4,prefill,1024,Linear (lm_head),fp32,1,79047426048
TinyStories-Instruct-33M,int4,prefill,1024,Linear,fp32,24,58000932864
TinyStories-Instruct-33M,int4,prefill,1024,GroupedQueryAttention,fp32,4,12952010752
TinyStories-Instruct-33M,int4,prefill,1024,Softmax,fp32,4,335544320
TinyStories-Instruct-33M,int4,prefill,1024,GELU,fp32,4,113246208
TinyStories-Instruct-33M,int4,prefill,1024,LayerNorm,fp32,9,42504192
TinyStories-Instruct-33M,int4,prefill,1024,Dequantize,fp32,24,28311552
TinyStories-Instruct-33M,int4,prefill,1024,Embedding,fp32,2,0
TinyStories-Instruct-33M,fp32,prefill,2048,Linear (lm_head),fp32,1,158094852096
TinyStories-Instruct-33M,fp32,prefill,2048,Linear,fp32,24,116001865728
TinyStories-Instruct-33M,fp32,prefill,2048,GroupedQueryAttention,fp32,4,51808043008
TinyStories-Instruct-33M,fp32,prefill,2048,Softmax,fp32,4,1342177280
TinyStories-Instruct-33M,fp32,prefill,2048,GELU,fp32,4,226492416
TinyStories-Instruct-33M,fp32,prefill,2048,LayerNorm,fp32,9,85008384
TinyStories-Instruct-33M,fp32,prefill,2048,Embedding,fp32,2,0
TinyStories-Instruct-33M,bf16,prefill,2048,Linear (lm_head),bf16,1,158094852096
TinyStories-Instruct-33M,bf16,prefill,2048,Linear,bf16,24,116001865728
TinyStories-Instruct-33M,bf16,prefill,2048,GroupedQueryAttention,bf16,4,51808043008
TinyStories-Instruct-33M,bf16,prefill,2048,Softmax,bf16,4,1342177280
TinyStories-Instruct-33M,bf16,prefill,2048,GELU,bf16,4,226492416
TinyStories-Instruct-33M,bf16,prefill,2048,LayerNorm,bf16,9,85008384
TinyStories-Instruct-33M,bf16,prefill,2048,Embedding,bf16,2,0
TinyStories-Instruct-33M,int8,prefill,2048,Linear (lm_head),fp32,1,158094852096
TinyStories-Instruct-33M,int8,prefill,2048,Linear,int8,24,116001865728
TinyStories-Instruct-33M,int8,prefill,2048,GroupedQueryAttention,fp32,4,51808043008
TinyStories-Instruct-33M,int8,prefill,2048,Softmax,fp32,4,1342177280
TinyStories-Instruct-33M,int8,prefill,2048,Quantize,fp32,24,226492416
TinyStories-Instruct-33M,int8,prefill,2048,GELU,fp32,4,226492416
TinyStories-Instruct-33M,int8,prefill,2048,Dequantize,fp32,24,113246208
TinyStories-Instruct-33M,int8,prefill,2048,LayerNorm,fp32,9,85008384
TinyStories-Instruct-33M,int8,prefill,2048,Embedding,fp32,2,0
TinyStories-Instruct-33M,int4,prefill,2048,Linear (lm_head),fp32,1,158094852096
TinyStories-Instruct-33M,int4,prefill,2048,Linear,fp32,24,116001865728
TinyStories-Instruct-33M,int4,prefill,2048,GroupedQueryAttention,fp32,4,51808043008
TinyStories-Instruct-33M,int4,prefill,2048,Softmax,fp32,4,1342177280
TinyStories-Instruct-33M,int4,prefill,2048,GELU,fp32,4,226492416
TinyStories-Instruct-33M,int4,prefill,2048,LayerNorm,fp32,9,85008384
TinyStories-Instruct-33M,int4,prefill,2048,Dequantize,fp32,24,28311552
TinyStories-Instruct-33M,int4,prefill,2048,Embedding,fp32,2,0
TinyStories-Instruct-33M,fp32,decode,2,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,fp32,decode,2,Linear,fp32,24,56641536
TinyStories-Instruct-33M,fp32,decode,2,GELU,fp32,4,110592
TinyStories-Instruct-33M,fp32,decode,2,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,fp32,decode,2,GroupedQueryAttention,fp32,4,24704
TinyStories-Instruct-33M,fp32,decode,2,Softmax,fp32,4,640
TinyStories-Instruct-33M,fp32,decode,2,Embedding,fp32,2,0
TinyStories-Instruct-33M,bf16,decode,2,Linear (lm_head),bf16,1,77194752
TinyStories-Instruct-33M,bf16,decode,2,Linear,bf16,24,56641536
TinyStories-Instruct-33M,bf16,decode,2,GELU,bf16,4,110592
TinyStories-Instruct-33M,bf16,decode,2,LayerNorm,bf16,9,41508
TinyStories-Instruct-33M,bf16,decode,2,GroupedQueryAttention,bf16,4,24704
TinyStories-Instruct-33M,bf16,decode,2,Softmax,bf16,4,640
TinyStories-Instruct-33M,bf16,decode,2,Embedding,bf16,2,0
TinyStories-Instruct-33M,int8,decode,2,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int8,decode,2,Linear,int8,24,56641536
TinyStories-Instruct-33M,int8,decode,2,Quantize,fp32,24,110592
TinyStories-Instruct-33M,int8,decode,2,GELU,fp32,4,110592
TinyStories-Instruct-33M,int8,decode,2,Dequantize,fp32,24,55296
TinyStories-Instruct-33M,int8,decode,2,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,int8,decode,2,GroupedQueryAttention,fp32,4,24704
TinyStories-Instruct-33M,int8,decode,2,Softmax,fp32,4,640
TinyStories-Instruct-33M,int8,decode,2,Embedding,fp32,2,0
TinyStories-Instruct-33M,int4,decode,2,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int4,decode,2,Linear,fp32,24,56641536
TinyStories-Instruct-33M,int4,decode,2,Dequantize,fp32,24,28311552
TinyStories-Instruct-33M,int4,decode,2,GELU,fp32,4,110592
TinyStories-Instruct-33M,int4,decode,2,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,int4,decode,2,GroupedQueryAttention,fp32,4,24704
TinyStories-Instruct-33M,int4,decode,2,Softmax,fp32,4,640
TinyStories-Instruct-33M,int4,decode,2,Embedding,fp32,2,0
TinyStories-Instruct-33M,fp32,decode,4,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,fp32,decode,4,Linear,fp32,24,56641536
TinyStories-Instruct-33M,fp32,decode,4,GELU,fp32,4,110592
TinyStories-Instruct-33M,fp32,decode,4,GroupedQueryAttention,fp32,4,49408
TinyStories-Instruct-33M,fp32,decode,4,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,fp32,decode,4,Softmax,fp32,4,1280
TinyStories-Instruct-33M,fp32,decode,4,Embedding,fp32,2,0
TinyStories-Instruct-33M,bf16,decode,4,Linear (lm_head),bf16,1,77194752
TinyStories-Instruct-33M,bf16,decode,4,Linear,bf16,24,56641536
TinyStories-Instruct-33M,bf16,decode,4,GELU,bf16,4,110592
TinyStories-Instruct-33M,bf16,decode,4,GroupedQueryAttention,bf16,4,49408
TinyStories-Instruct-33M,bf16,decode,4,LayerNorm,bf16,9,41508
TinyStories-Instruct-33M,bf16,decode,4,Softmax,bf16,4,1280
TinyStories-Instruct-33M,bf16,decode,4,Embedding,bf16,2,0
TinyStories-Instruct-33M,int8,decode,4,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int8,decode,4,Linear,int8,24,56641536
TinyStories-Instruct-33M,int8,decode,4,Quantize,fp32,24,110592
TinyStories-Instruct-33M,int8,decode,4,GELU,fp32,4,110592
TinyStories-Instruct-33M,int8,decode,4,Dequantize,fp32,24,55296
TinyStories-Instruct-33M,int8,decode,4,GroupedQueryAttention,fp32,4,49408
TinyStories-Instruct-33M,int8,decode,4,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,int8,decode,4,Softmax,fp32,4,1280
TinyStories-Instruct-33M,int8,decode,4,Embedding,fp32,2,0
TinyStories-Instruct-33M,int4,decode,4,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int4,decode,4,Linear,fp32,24,56641536
TinyStories-Instruct-33M,int4,decode,4,Dequantize,fp32,24,28311552
TinyStories-Instruct-33M,int4,decode,4,GELU,fp32,4,110592
TinyStories-Instruct-33M,int4,decode,4,GroupedQueryAttention,fp32,4,49408
TinyStories-Instruct-33M,int4,decode,4,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,int4,decode,4,Softmax,fp32,4,1280
TinyStories-Instruct-33M,int4,decode,4,Embedding,fp32,2,0
TinyStories-Instruct-33M,fp32,decode,8,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,fp32,decode,8,Linear,fp32,24,56641536
TinyStories-Instruct-33M,fp32,decode,8,GELU,fp32,4,110592
TinyStories-Instruct-33M,fp32,decode,8,GroupedQueryAttention,fp32,4,98816
TinyStories-Instruct-33M,fp32,decode,8,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,fp32,decode,8,Softmax,fp32,4,2560
TinyStories-Instruct-33M,fp32,decode,8,Embedding,fp32,2,0
TinyStories-Instruct-33M,bf16,decode,8,Linear (lm_head),bf16,1,77194752
TinyStories-Instruct-33M,bf16,decode,8,Linear,bf16,24,56641536
TinyStories-Instruct-33M,bf16,decode,8,GELU,bf16,4,110592
TinyStories-Instruct-33M,bf16,decode,8,GroupedQueryAttention,bf16,4,98816
TinyStories-Instruct-33M,bf16,decode,8,LayerNorm,bf16,9,41508
TinyStories-Instruct-33M,bf16,decode,8,Softmax,bf16,4,2560
TinyStories-Instruct-33M,bf16,decode,8,Embedding,bf16,2,0
TinyStories-Instruct-33M,int8,decode,8,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int8,decode,8,Linear,int8,24,56641536
TinyStories-Instruct-33M,int8,decode,8,Quantize,fp32,24,110592
TinyStories-Instruct-33M,int8,decode,8,GELU,fp32,4,110592
TinyStories-Instruct-33M,int8,decode,8,GroupedQueryAttention,fp32,4,98816
TinyStories-Instruct-33M,int8,decode,8,Dequantize,fp32,24,55296
TinyStories-Instruct-33M,int8,decode,8,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,int8,decode,8,Softmax,fp32,4,2560
TinyStories-Instruct-33M,int8,decode,8,Embedding,fp32,2,0
TinyStories-Instruct-33M,int4,decode,8,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int4,decode,8,Linear,fp32,24,56641536
TinyStories-Instruct-33M,int4,decode,8,Dequantize,fp32,24,28311552
TinyStories-Instruct-33M,int4,decode,8,GELU,fp32,4,110592
TinyStories-Instruct-33M,int4,decode,8,GroupedQueryAttention,fp32,4,98816
TinyStories-Instruct-33M,int4,decode,8,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,int4,decode,8,Softmax,fp32,4,2560
TinyStories-Instruct-33M,int4,decode,8,Embedding,fp32,2,0
TinyStories-Instruct-33M,fp32,decode,16,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,fp32,decode,16,Linear,fp32,24,56641536
TinyStories-Instruct-33M,fp32,decode,16,GroupedQueryAttention,fp32,4,197632
TinyStories-Instruct-33M,fp32,decode,16,GELU,fp32,4,110592
TinyStories-Instruct-33M,fp32,decode,16,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,fp32,decode,16,Softmax,fp32,4,5120
TinyStories-Instruct-33M,fp32,decode,16,Embedding,fp32,2,0
TinyStories-Instruct-33M,bf16,decode,16,Linear (lm_head),bf16,1,77194752
TinyStories-Instruct-33M,bf16,decode,16,Linear,bf16,24,56641536
TinyStories-Instruct-33M,bf16,decode,16,GroupedQueryAttention,bf16,4,197632
TinyStories-Instruct-33M,bf16,decode,16,GELU,bf16,4,110592
TinyStories-Instruct-33M,bf16,decode,16,LayerNorm,bf16,9,41508
TinyStories-Instruct-33M,bf16,decode,16,Softmax,bf16,4,5120
TinyStories-Instruct-33M,bf16,decode,16,Embedding,bf16,2,0
TinyStories-Instruct-33M,int8,decode,16,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int8,decode,16,Linear,int8,24,56641536
TinyStories-Instruct-33M,int8,decode,16,GroupedQueryAttention,fp32,4,197632
TinyStories-Instruct-33M,int8,decode,16,Quantize,fp32,24,110592
TinyStories-Instruct-33M,int8,decode,16,GELU,fp32,4,110592
TinyStories-Instruct-33M,int8,decode,16,Dequantize,fp32,24,55296
TinyStories-Instruct-33M,int8,decode,16,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,int8,decode,16,Softmax,fp32,4,5120
TinyStories-Instruct-33M,int8,decode,16,Embedding,fp32,2,0
TinyStories-Instruct-33M,int4,decode,16,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int4,decode,16,Linear,fp32,24,56641536
TinyStories-Instruct-33M,int4,decode,16,Dequantize,fp32,24,28311552
TinyStories-Instruct-33M,int4,decode,16,GroupedQueryAttention,fp32,4,197632
TinyStories-Instruct-33M,int4,decode,16,GELU,fp32,4,110592
TinyStories-Instruct-33M,int4,decode,16,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,int4,decode,16,Softmax,fp32,4,5120
TinyStories-Instruct-33M,int4,decode,16,Embedding,fp32,2,0
TinyStories-Instruct-33M,fp32,decode,32,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,fp32,decode,32,Linear,fp32,24,56641536
TinyStories-Instruct-33M,fp32,decode,32,GroupedQueryAttention,fp32,4,395264
TinyStories-Instruct-33M,fp32,decode,32,GELU,fp32,4,110592
TinyStories-Instruct-33M,fp32,decode,32,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,fp32,decode,32,Softmax,fp32,4,10240
TinyStories-Instruct-33M,fp32,decode,32,Embedding,fp32,2,0
TinyStories-Instruct-33M,bf16,decode,32,Linear (lm_head),bf16,1,77194752
TinyStories-Instruct-33M,bf16,decode,32,Linear,bf16,24,56641536
TinyStories-Instruct-33M,bf16,decode,32,GroupedQueryAttention,bf16,4,395264
TinyStories-Instruct-33M,bf16,decode,32,GELU,bf16,4,110592
TinyStories-Instruct-33M,bf16,decode,32,LayerNorm,bf16,9,41508
TinyStories-Instruct-33M,bf16,decode,32,Softmax,bf16,4,10240
TinyStories-Instruct-33M,bf16,decode,32,Embedding,bf16,2,0
TinyStories-Instruct-33M,int8,decode,32,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int8,decode,32,Linear,int8,24,56641536
TinyStories-Instruct-33M,int8,decode,32,GroupedQueryAttention,fp32,4,395264
TinyStories-Instruct-33M,int8,decode,32,Quantize,fp32,24,110592
TinyStories-Instruct-33M,int8,decode,32,GELU,fp32,4,110592
TinyStories-Instruct-33M,int8,decode,32,Dequantize,fp32,24,55296
TinyStories-Instruct-33M,int8,decode,32,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,int8,decode,32,Softmax,fp32,4,10240
TinyStories-Instruct-33M,int8,decode,32,Embedding,fp32,2,0
TinyStories-Instruct-33M,int4,decode,32,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int4,decode,32,Linear,fp32,24,56641536
TinyStories-Instruct-33M,int4,decode,32,Dequantize,fp32,24,28311552
TinyStories-Instruct-33M,int4,decode,32,GroupedQueryAttention,fp32,4,395264
TinyStories-Instruct-33M,int4,decode,32,GELU,fp32,4,110592
TinyStories-Instruct-33M,int4,decode,32,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,int4,decode,32,Softmax,fp32,4,10240
TinyStories-Instruct-33M,int4,decode,32,Embedding,fp32,2,0
TinyStories-Instruct-33M,fp32,decode,64,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,fp32,decode,64,Linear,fp32,24,56641536
TinyStories-Instruct-33M,fp32,decode,64,GroupedQueryAttention,fp32,4,790528
TinyStories-Instruct-33M,fp32,decode,64,GELU,fp32,4,110592
TinyStories-Instruct-33M,fp32,decode,64,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,fp32,decode,64,Softmax,fp32,4,20480
TinyStories-Instruct-33M,fp32,decode,64,Embedding,fp32,2,0
TinyStories-Instruct-33M,bf16,decode,64,Linear (lm_head),bf16,1,77194752
TinyStories-Instruct-33M,bf16,decode,64,Linear,bf16,24,56641536
TinyStories-Instruct-33M,bf16,decode,64,GroupedQueryAttention,bf16,4,790528
TinyStories-Instruct-33M,bf16,decode,64,GELU,bf16,4,110592
TinyStories-Instruct-33M,bf16,decode,64,LayerNorm,bf16,9,41508
TinyStories-Instruct-33M,bf16,decode,64,Softmax,bf16,4,20480
TinyStories-Instruct-33M,bf16,decode,64,Embedding,bf16,2,0
TinyStories-Instruct-33M,int8,decode,64,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int8,decode,64,Linear,int8,24,56641536
TinyStories-Instruct-33M,int8,decode,64,GroupedQueryAttention,fp32,4,790528
TinyStories-Instruct-33M,int8,decode,64,Quantize,fp32,24,110592
TinyStories-Instruct-33M,int8,decode,64,GELU,fp32,4,110592
TinyStories-Instruct-33M,int8,decode,64,Dequantize,fp32,24,55296
TinyStories-Instruct-33M,int8,decode,64,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,int8,decode,64,Softmax,fp32,4,20480
TinyStories-Instruct-33M,int8,decode,64,Embedding,fp32,2,0
TinyStories-Instruct-33M,int4,decode,64,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int4,decode,64,Linear,fp32,24,56641536
TinyStories-Instruct-33M,int4,decode,64,Dequantize,fp32,24,28311552
TinyStories-Instruct-33M,int4,decode,64,GroupedQueryAttention,fp32,4,790528
TinyStories-Instruct-33M,int4,decode,64,GELU,fp32,4,110592
TinyStories-Instruct-33M,int4,decode,64,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,int4,decode,64,Softmax,fp32,4,20480
TinyStories-Instruct-33M,int4,decode,64,Embedding,fp32,2,0
TinyStories-Instruct-33M,fp32,decode,128,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,fp32,decode,128,Linear,fp32,24,56641536
TinyStories-Instruct-33M,fp32,decode,128,GroupedQueryAttention,fp32,4,1581056
TinyStories-Instruct-33M,fp32,decode,128,GELU,fp32,4,110592
TinyStories-Instruct-33M,fp32,decode,128,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,fp32,decode,128,Softmax,fp32,4,40960
TinyStories-Instruct-33M,fp32,decode,128,Embedding,fp32,2,0
TinyStories-Instruct-33M,bf16,decode,128,Linear (lm_head),bf16,1,77194752
TinyStories-Instruct-33M,bf16,decode,128,Linear,bf16,24,56641536
TinyStories-Instruct-33M,bf16,decode,128,GroupedQueryAttention,bf16,4,1581056
TinyStories-Instruct-33M,bf16,decode,128,GELU,bf16,4,110592
TinyStories-Instruct-33M,bf16,decode,128,LayerNorm,bf16,9,41508
TinyStories-Instruct-33M,bf16,decode,128,Softmax,bf16,4,40960
TinyStories-Instruct-33M,bf16,decode,128,Embedding,bf16,2,0
TinyStories-Instruct-33M,int8,decode,128,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int8,decode,128,Linear,int8,24,56641536
TinyStories-Instruct-33M,int8,decode,128,GroupedQueryAttention,fp32,4,1581056
TinyStories-Instruct-33M,int8,decode,128,Quantize,fp32,24,110592
TinyStories-Instruct-33M,int8,decode,128,GELU,fp32,4,110592
TinyStories-Instruct-33M,int8,decode,128,Dequantize,fp32,24,55296
TinyStories-Instruct-33M,int8,decode,128,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,int8,decode,128,Softmax,fp32,4,40960
TinyStories-Instruct-33M,int8,decode,128,Embedding,fp32,2,0
TinyStories-Instruct-33M,int4,decode,128,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int4,decode,128,Linear,fp32,24,56641536
TinyStories-Instruct-33M,int4,decode,128,Dequantize,fp32,24,28311552
TinyStories-Instruct-33M,int4,decode,128,GroupedQueryAttention,fp32,4,1581056
TinyStories-Instruct-33M,int4,decode,128,GELU,fp32,4,110592
TinyStories-Instruct-33M,int4,decode,128,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,int4,decode,128,Softmax,fp32,4,40960
TinyStories-Instruct-33M,int4,decode,128,Embedding,fp32,2,0
TinyStories-Instruct-33M,fp32,decode,256,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,fp32,decode,256,Linear,fp32,24,56641536
TinyStories-Instruct-33M,fp32,decode,256,GroupedQueryAttention,fp32,4,3162112
TinyStories-Instruct-33M,fp32,decode,256,GELU,fp32,4,110592
TinyStories-Instruct-33M,fp32,decode,256,Softmax,fp32,4,81920
TinyStories-Instruct-33M,fp32,decode,256,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,fp32,decode,256,Embedding,fp32,2,0
TinyStories-Instruct-33M,bf16,decode,256,Linear (lm_head),bf16,1,77194752
TinyStories-Instruct-33M,bf16,decode,256,Linear,bf16,24,56641536
TinyStories-Instruct-33M,bf16,decode,256,GroupedQueryAttention,bf16,4,3162112
TinyStories-Instruct-33M,bf16,decode,256,GELU,bf16,4,110592
TinyStories-Instruct-33M,bf16,decode,256,Softmax,bf16,4,81920
TinyStories-Instruct-33M,bf16,decode,256,LayerNorm,bf16,9,41508
TinyStories-Instruct-33M,bf16,decode,256,Embedding,bf16,2,0
TinyStories-Instruct-33M,int8,decode,256,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int8,decode,256,Linear,int8,24,56641536
TinyStories-Instruct-33M,int8,decode,256,GroupedQueryAttention,fp32,4,3162112
TinyStories-Instruct-33M,int8,decode,256,Quantize,fp32,24,110592
TinyStories-Instruct-33M,int8,decode,256,GELU,fp32,4,110592
TinyStories-Instruct-33M,int8,decode,256,Softmax,fp32,4,81920
TinyStories-Instruct-33M,int8,decode,256,Dequantize,fp32,24,55296
TinyStories-Instruct-33M,int8,decode,256,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,int8,decode,256,Embedding,fp32,2,0
TinyStories-Instruct-33M,int4,decode,256,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int4,decode,256,Linear,fp32,24,56641536
TinyStories-Instruct-33M,int4,decode,256,Dequantize,fp32,24,28311552
TinyStories-Instruct-33M,int4,decode,256,GroupedQueryAttention,fp32,4,3162112
TinyStories-Instruct-33M,int4,decode,256,GELU,fp32,4,110592
TinyStories-Instruct-33M,int4,decode,256,Softmax,fp32,4,81920
TinyStories-Instruct-33M,int4,decode,256,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,int4,decode,256,Embedding,fp32,2,0
TinyStories-Instruct-33M,fp32,decode,512,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,fp32,decode,512,Linear,fp32,24,56641536
TinyStories-Instruct-33M,fp32,decode,512,GroupedQueryAttention,fp32,4,6324224
TinyStories-Instruct-33M,fp32,decode,512,Softmax,fp32,4,163840
TinyStories-Instruct-33M,fp32,decode,512,GELU,fp32,4,110592
TinyStories-Instruct-33M,fp32,decode,512,LayerNorm,fp32,9,41508
TinyStories-Instruct-33M,fp32,decode,512,Embedding,fp32,2,0
TinyStories-Instruct-33M,bf16,decode,512,Linear (lm_head),bf16,1,77194752
TinyStories-Instruct-33M,bf16,decode,512,Linear,bf16,24,56641536
TinyStories-Instruct-33M,bf16,decode,512,GroupedQueryAttention,bf16,4,6324224
TinyStories-Instruct-33M,bf16,decode,512,Softmax,bf16,4,163840
TinyStories-Instruct-33M,bf16,decode,512,GELU,bf16,4,110592
TinyStories-Instruct-33M,bf16,decode,512,LayerNorm,bf16,9,41508
TinyStories-Instruct-33M,bf16,decode,512,Embedding,bf16,2,0
TinyStories-Instruct-33M,int8,decode,512,Linear (lm_head),fp32,1,77194752
TinyStories-Instruct-33M,int8,decode,512,Linear,int8,24,56641536
TinyStories-Instruct-33M,int8,decode,512,GroupedQueryAttention,fp32,4,6324224
TinyStories-Instruct-33M,int8,decode,512,Softmax,fp32,4,163840
TinyStories-Instruct-33M,int8,decode,512,Quantize,fp32,24,110592
TinyStories-Instruct-33M,int8,decode,512,GELU,fp32,4,110592
TinyStories-Instruct-33M,int8,decode,512,Dequantize,fp32,24,55296
